X_coords,Y_coords,cellID,BET_jan-mar,BET_apr-jun,BET_jul-sep,BET_oct-dec
-66.5,-34.5,1254,0.025357437844960716,NA,NA,0.0063945165411979504
-65.5,-34.5,1255,0.019832112609352612,NA,NA,0.00376989252309942
-64.5,-34.5,1256,0.01494376247210548,NA,NA,0.005696885730910251
-60.5,-34.5,1257,0.016412093411394872,NA,NA,0.004152876849100096
-28.5,-34.5,1273,0.0054725844803270585,0.0013478323529273308,0.0013754453510260879,0.0028207670419962754
-27.5,-34.5,1274,0.00528029524881409,0.0023360759453780653,0.002053711316127092,0.005017215441925466
-26.5,-34.5,1275,0.004874387080779395,0.002067347770423548,0.0018067471217138849,0.004362910448196919
-25.5,-34.5,1276,0.004315999582831618,0.0017461111566325449,0.0020406780390527404,0.004247553444645861
-24.5,-34.5,1277,0.004414377893307089,0.0024092294454611794,0.002038030792361842,0.0044790710806826214
-23.5,-34.5,1278,0.005991127067595236,0.002189253336562603,0.001982173700711392,0.004451693979053296
-22.5,-34.5,1279,0.0073089369511443476,0.001967487885675733,0.001894236478696646,0.004475544821532604
-21.5,-34.5,1280,0.006440886193714369,0.001955418869260421,0.001741286754635646,0.00429786618149918
-20.5,-34.5,1281,0.00784279672857177,0.0019500244597827282,0.0017889391010630733,0.004315367237094942
80.5,-34.5,1382,0.03693186696604289,NA,NA,0.01161311701228555
81.5,-34.5,1383,0.0345515433064826,NA,NA,0.008307119850651275
82.5,-34.5,1384,0.02620976048087301,NA,NA,0.006528254988247131
83.5,-34.5,1385,0.026183335510962327,NA,NA,0.006001445541857492
84.5,-34.5,1386,0.026289059446494095,NA,NA,0.003777241167271854
85.5,-34.5,1387,0.025929796733932604,NA,NA,0.0038755034375332034
86.5,-34.5,1388,0.02467586900768474,NA,NA,0.0040877242423688915
87.5,-34.5,1389,0.026251053674468127,NA,NA,0.004265171252953312
88.5,-34.5,1390,0.023098231208315195,NA,NA,0.0037127089516417948
89.5,-34.5,1391,0.02403063808581398,NA,NA,0.0037908985459466082
-99.5,-33.5,1450,0.007684120098658931,NA,NA,0.004374517003567412
-98.5,-33.5,1451,0.007551281208453109,NA,NA,0.004374517003567412
-97.5,-33.5,1452,0.00821051148964498,NA,NA,0.004788545013727104
-96.5,-33.5,1453,0.009147329579471971,NA,NA,0.006334544040846986
-95.5,-33.5,1454,0.006490910198836386,NA,NA,0.005068000998087612
-94.5,-33.5,1455,0.005381582320140017,NA,NA,0.0036939708289395
-93.5,-33.5,1456,0.004840446399130819,NA,NA,0.003321687681778352
-92.5,-33.5,1457,0.004622589329582913,NA,NA,0.003044872088826062
-91.5,-33.5,1458,0.004661275750832027,NA,NA,0.0027279646351065986
-90.5,-33.5,1459,0.005154029498627543,NA,NA,0.003271310134434457
-79.5,-33.5,1470,0.010248970679253093,NA,NA,NA
-78.5,-33.5,1471,0.009461054732821031,NA,NA,NA
-77.5,-33.5,1472,0.007936614613134763,NA,NA,NA
-76.5,-33.5,1473,0.005959801844041954,NA,NA,NA
-75.5,-33.5,1474,0.0032966536144580835,NA,NA,NA
