X_coords,Y_coords,cellID,ALB_jan-mar,ALB_apr-jun,ALB_jul-sep,ALB_oct-dec
-90.5,-35.5,998,0.0028152244117353505,NA,NA,0.003447722054296802
-79.5,-35.5,1009,0.0026480615131081126,NA,NA,NA
-78.5,-35.5,1010,0.0026532004368899445,NA,NA,NA
-77.5,-35.5,1011,0.002826004570797962,NA,NA,NA
-76.5,-35.5,1012,0.0029275460474628744,NA,NA,NA
-75.5,-35.5,1013,0.002306496959987145,NA,NA,NA
-74.5,-35.5,1014,0.002445975417210099,NA,NA,NA
-73.5,-35.5,1015,0.00251130513742456,NA,NA,NA
-72.5,-35.5,1016,0.0021073518651824816,NA,NA,NA
-71.5,-35.5,1017,0.0016427385436599852,NA,NA,NA
-70.5,-35.5,1018,0.0011252770863155927,NA,NA,NA
-69.5,-35.5,1019,0.001795497103469384,NA,NA,0.0018343379320280933
-68.5,-35.5,1020,0.008961275131777158,NA,NA,0.00201560935656068
-67.5,-35.5,1021,0.028231177131622907,NA,NA,0.0032338400629788114
-66.5,-35.5,1022,0.03854138027969499,NA,NA,0.0037835307696018877
-65.5,-35.5,1023,0.012686803261781962,NA,NA,0.003197773342591917
-64.5,-35.5,1024,0.01779421357394275,NA,NA,0.0027766599685963406
-63.5,-35.5,1025,0.010038508774332242,NA,NA,0.0017844622520771412
-62.5,-35.5,1026,0.021749691022539343,NA,NA,0.0018499116537764935
-61.5,-35.5,1027,0.012193326938230147,NA,NA,0.0022386116974790786
-60.5,-35.5,1028,0.035632865679440115,NA,NA,0.0034918562290173188
-29.5,-35.5,1045,0.0040557887121616155,0.0014078541114306135,0.0013283480572772884,0.00485859176655994
-28.5,-35.5,1046,0.007134076209721117,0.003783157897613797,0.0036092133630907046,0.004640683681652188
-27.5,-35.5,1047,0.006073034794351537,0.003730513923877198,0.003933378420221351,0.005094976282972863
-26.5,-35.5,1048,0.005924539962991363,0.0036727322517018696,0.0029756980867123414,0.005620289203154069
-25.5,-35.5,1049,0.0065258800113471935,0.0035719037319270506,0.003545029357019558,0.004799309498255129
