"","Comp.1","Comp.2"
"1",-1.22299543339481,0.783388642818716
"2",-1.27799736062267,0.776017991350129
"3",-1.28907188646409,0.769628135162215
"4",-1.30595433882812,0.768808006672976
"5",-1.29907881336495,0.761518650173275
"6",-1.43859197297336,0.807444983075
"7",-1.40632606933128,0.786860424450007
"8",-1.55156105314117,0.810099280167728
"9",-1.46279451013249,0.758120567574662
"10",-1.55412607747629,0.842556859366851
"11",-1.2573501813328,0.601658272895987
"12",-1.25136648828504,0.428578054210793
"13",-1.30013604180903,0.656187185560088
"14",-1.48106579391674,0.423203591821998
"15",-1.26212370605498,0.561908648378302
"16",-1.30805189950027,0.806781900645278
"17",-1.36633716087532,0.799279472569289
"18",-1.19589059152115,0.765291191901652
"19",-1.24090365494733,0.764909564961343
"20",-1.31706300824631,0.784726426049573
"21",-1.27137739744793,0.788921555118868
"22",-1.30619347883982,0.767658620464665
"23",-1.30694782806394,0.750231862128079
"24",-1.39096391702899,0.785873514221237
"25",-1.41379591774745,0.778346201605706
"26",-1.6032278208246,0.849618765357468
"27",-1.47847497420248,0.792424187537509
"28",-1.30938434719158,0.520929928407533
"29",-1.273691278017,0.628714094152396
"30",-1.16539265027043,0.785233659482784
"31",-1.290182941919,0.711575119404115
"32",-1.44917191201381,0.588079007737228
"33",-1.25869338193619,0.81590882042062
"34",-1.33109552348811,0.806296291887917
"35",-1.14064128598482,0.791551811672916
"36",-1.21300057067134,0.797970058171238
"37",-1.28614075281791,0.794631252097426
"38",-1.31958327232405,0.781486157780371
"39",-1.2924078397609,0.78187049468462
"40",-1.30426910779925,0.762350406448366
"41",-1.32590526360278,0.756802070808744
"42",-1.44896724165925,0.804624598089956
"43",-1.42559431955351,0.756694564919632
"44",-1.65224696041288,0.873762555458223
"45",-1.3905868583433,0.698494336749986
"46",-1.43791666278872,0.731099738400013
"47",-1.36743898049987,0.741560524242005
"48",-1.13372682157824,0.650720288274579
"49",-1.47609908046677,0.285412010226035
"50",-1.2699014837547,0.587310343226934
"51",-1.14307677778368,0.625708127964184
"52",-1.23711452297553,0.709290639370043
"53",-1.32289380036335,0.774572472836279
"54",-1.11154696717922,0.769792843973977
"55",-1.25372100603965,0.797554256107651
"56",-1.26770391802006,0.776669238246556
"57",-1.32244123217399,0.766246153171271
"58",-1.31037869842597,0.804094658507947
"59",-1.3075444465115,0.747513031329948
"60",-1.30960857015076,0.762109691402946
"61",-1.34471252261604,0.763432912463692
"62",-1.51998167682482,0.870087543686899
"63",-1.43268116801159,0.783887024765045
"64",-1.38651718162571,0.706744335429703
"65",-1.42206026086949,0.720416097866234
"66",-1.34244263170406,0.721637410453486
"67",-1.16809520510658,0.349361849804225
"68",-1.37615774912324,0.138179669022252
"69",-1.24051151518617,0.816777343780433
"70",-1.36323232847907,0.791941126341021
"71",-1.42008530750026,0.80027071772253
"72",-1.35506503992356,0.794125021216621
"73",-1.15231519498998,0.765786044795252
"74",-1.18042563309776,0.804979836675322
"75",-1.2450854363231,0.762127060591893
"76",-1.3379073463082,0.799672782406289
"77",-1.32326750385218,0.768087428569238
"78",-1.30366331788319,0.821205115721585
"79",-1.30771526043953,0.753375204838824
"80",-1.30780142924846,0.734588049466811
"81",-1.32038469105251,0.764096856453081
"82",-1.39221074202056,0.800088321693599
"83",-1.4089755221682,0.75347901527552
"84",-1.38452515092836,0.754543390552387
"85",-1.33573685029765,0.751796877252344
"86",-1.43927277424374,0.290739951417303
"87",-1.27816873513843,0.755736189957358
"88",-1.35590963240172,0.765428490652126
"89",-1.38756512670092,0.790599953639474
"90",-1.41021788901546,0.786539682136202
"91",-1.51826931845964,0.828656055108804
"92",-1.12489979174095,0.855063073080156
"93",-1.2629547766088,0.80871852340959
"94",-1.29553382994864,0.77387166625978
"95",-1.31483831197464,0.752027584787767
"96",-1.35188566409339,0.76139782255966
"97",-1.35371998475125,0.762848776222328
"98",-1.31104532254946,0.770430106766496
"99",-1.30000018701106,0.749946510904305
"100",-1.30677684368326,0.752317929260179
"101",-1.42551800838306,0.766264650575747
"102",-1.27901640005794,0.798314329364398
"103",-1.4867768901586,0.816526327220219
"104",-1.33547573217951,0.616417438154563
"105",-1.31204181131437,0.766203408889871
"106",-1.36428365199394,0.776027130733636
"107",-1.39574609408051,0.776189432867831
"108",-1.43037534706532,0.78520922297145
"109",-1.51238427147371,0.833129903429182
"110",-1.53958091747807,0.824496243596076
"111",-1.35758946948757,0.622398628659475
"112",-1.23117977331672,0.803118473405025
"113",-1.26342132445364,0.765767805593113
"114",-1.30415504450727,0.744921870525999
"115",-1.35947996631718,0.764751639669054
"116",-1.35234500017728,0.78313956615393
"117",-1.34486869531725,0.752394616448487
"118",-1.28323686872396,0.781653875492588
"119",-1.30309015035827,0.78873442233277
"120",-1.4806755932539,0.801869009635095
"121",-1.36700125410731,0.793848337086623
"122",-1.39395503327702,0.814455700578608
"123",-1.41507681908475,0.803292160415914
"124",-1.37879733056983,0.777325359250004
"125",-1.42876632236074,0.778378006406729
"126",-1.51026612179612,0.821572928979858
"127",-1.53362593086123,0.837711669241614
"128",-1.51304315542058,0.818454510763117
"129",-1.45852974206011,0.76824671890875
"130",-1.17878999642706,0.488568061123107
