"","Comp.1","Comp.2"
"1",-1.40721561375415,-0.172481779238519
"2",-1.41559804942132,-0.153110935954617
"3",-1.40905021865898,-0.15653885935818
"4",-1.41169681853299,-0.156646780553423
"5",-1.41393963312579,-0.164601666739774
"6",-1.41595722514429,-0.163890549942601
"7",-1.41876340905006,-0.159876264506881
"8",-1.40623203685611,-0.157352683937293
"9",-1.39625891272134,-0.164760778670793
"10",-1.40077689081659,-0.16599353925631
"11",-1.40353961544178,-0.180684783496187
"12",-1.38640350622129,-0.174879646728106
"13",-1.35406491752339,-0.164801468179556
"14",-1.37780682710356,-0.152794712969515
"15",-1.36985085996488,-0.150599788432879
"16",-1.34944835189411,-0.163355498562675
"17",-1.34196160181891,-0.122252159428767
"18",-1.33766677535239,-0.123839739783503
"19",-1.33221501581596,-0.107032726057245
"20",-1.32732971240533,-0.114256267103294
"21",-1.14703385622072,-0.0118987195071856
"22",-0.978835577559015,0.130123885680498
"23",-0.862522820382217,0.168508862359993
"24",-0.678819039926806,0.34167221030446
"25",-0.511847708323554,0.339069211172029
"26",-0.433196446789107,0.393762837696909
"27",-0.382856749192525,0.434255462392221
"28",-0.384999711848303,0.427355659256981
"29",-0.420812088586247,0.391954263349437
"30",-0.463635405946492,0.389393573977601
"31",-1.2807953474953,-0.0127315320623573
"32",-1.37553754605175,-0.131368693832461
"33",-1.38104133927358,-0.130698274803952
"34",-1.33577335354812,-0.0921702826603824
"35",-1.29532438689151,-0.144651956717968
"36",-1.26902336819951,-0.126927053313739
"37",-1.26531087307142,-0.160777922802615
"38",-1.23732676949003,-0.197414755694876
"39",-1.1962947176195,-0.184226571087343
"40",-1.27724801485887,-0.144836069290802
"41",-1.26593467349859,0.02572477908804
"42",-1.26358371722147,0.0334299120590646
"43",-1.27203553756971,0.0575142428333171
"44",-1.2662950933237,0.00733003658541721
"45",-1.22422949579915,0.0230824946296148
"46",-1.2291217061948,0.107518239900891
"47",-1.19352964640018,0.169358044962949
"48",-1.22395008742436,0.119784239726475
"49",-1.22825901755001,0.0910548302184701
"50",-1.22234616858202,0.121943554830255
"51",-1.23430944552001,0.0990775519987653
"52",-1.23537746223563,0.0980458745221751
"53",-1.22565644910721,0.145647766007514
"54",-1.19741830542671,0.246713842638747
"55",-1.18904885267119,0.284068802749675
"56",-1.18620089913484,0.308690497807663
"57",-1.12718046015051,0.463413753751976
"58",-1.1213059882473,0.487433116323875
"59",-1.09799706629928,0.545665961111307
"60",-1.15846155899763,0.257961460660208
"61",-1.17306215277819,0.308250844647174
"62",-1.17689079222225,0.197800231748336
"63",-1.19884170765786,0.250389388421602
"64",-1.20529075833767,0.0583097447632031
"65",-1.24534262522016,0.052136937961021
"66",-1.18505026768764,0.11568600264618
"67",-1.1691531693414,0.112927820410028
"68",-1.17364338161807,0.0822709413500608
"69",-1.03889224236725,0.0794002827866506
"70",-0.873954519812362,0.282470048335927
"71",-1.38056285181138,-0.128594256312952
"72",-1.37783533485059,-0.135456511331616
"73",-1.36621713982613,-0.145262734137029
"74",-1.37764971784601,-0.14462985473087
"75",-1.37331799963259,-0.134089063358759
"76",-1.37102987117628,-0.137560826860817
"77",-1.36122050884809,-0.140248446947895
"78",-1.36163402580464,-0.139428574919172
"79",-1.36704875601201,-0.128083809255601
"80",-1.37203210542821,-0.134251385395635
"81",-1.35587926857026,-0.137423024296262
"82",-1.35031355577859,-0.103595778474568
"83",-1.32512953702022,-0.0624167960024895
"84",-1.3097105565838,-0.0746155996010312
"85",-1.27960083835555,-0.0399305453690506
"86",-1.27271835732713,-0.0653824471208754
"87",-1.25582754143598,-0.0781803673183612
"88",-1.25014633194998,-0.0795501225763115
"89",-1.24332582710995,-0.0724481973326782
"90",-1.23096379011253,-0.0692087144715667
"91",-0.969265908287465,0.0743305864418863
"92",-0.878707512223031,0.156574715254918
"93",-0.634203729183897,0.108628285123427
"94",-0.59671096047496,0.164962044617387
"95",-0.485961271830219,0.192661048300057
"96",-0.447197508313416,0.176402279006121
"97",-0.383322687792805,0.241438900201304
"98",-0.398319570357955,0.244596084582842
"99",-0.365477479166799,0.296524973726945
"100",-0.351931540392768,0.31010157876125
"101",-1.21942994494493,0.0360585003386827
"102",-1.3066549766846,-0.0924286465966609
"103",-1.31080492586422,-0.0607343770930696
"104",-1.24793964451296,-0.0228965004342373
"105",-1.26525966686509,-0.0898475603590769
"106",-1.27299975736059,-0.165599225825976
"107",-1.34070319103232,-0.226520285834165
"108",-1.3123570096415,-0.204698877483199
"109",-1.22820456107929,-0.160811682212364
"110",-1.18547501916401,-0.149331965243912
"111",-1.26990511415443,0.0560819673892351
"112",-1.23712268739395,0.0625416417941802
"113",-1.25726635055473,0.0953788545194742
"114",-1.18962170957058,0.193949274794198
"115",-1.16421439801955,0.102471768648473
"116",-1.19131113481571,0.129471826088845
"117",-1.16311057195405,0.214405160320719
"118",-1.21340907531635,0.158213730496599
"119",-1.20696537848588,0.104472758898321
"120",-1.22010956609398,0.14081472066115
"121",-1.20938790659739,0.154103167008244
"122",-1.20351852006958,0.188738624154994
"123",-1.20339324265265,0.218139161165496
"124",-1.17764689949259,0.273619097398337
"125",-1.12312887415386,0.46801276703544
"126",-1.1410847232503,0.433782741457116
"127",-1.08512622358279,0.486681132294045
"128",-1.11897317968716,0.514502234088096
"129",-1.12113304090299,0.467023148984205
"130",-1.15802109678843,0.345653282681158
"131",-1.18264337005967,0.259350548127707
"132",-1.15683115270325,0.309088740153934
"133",-1.24724871458764,0.0717080357260172
"134",-1.25374729852641,0.035707643773543
"135",-1.27247698767837,-0.0256598952216983
"136",-1.24759230739375,-0.00224076012632803
"137",-1.29665849977105,-0.0542030339928263
"138",-1.26846820257204,-0.0505645017066758
"139",-1.18227659395029,-0.00876487126610737
"140",-1.0058045882709,0.124772618023043
"141",-1.27252640258532,0.0422189654810069
"142",-1.28803438297668,-0.0220470599970794
