"","Comp.1","Comp.2"
"1",-0.143937730393722,0.00317270672313884
"2",-0.14330239862252,0.00383768492963357
"3",-0.143088971174295,0.00330051768760399
"4",-0.142776081391781,0.00325202306616991
"5",-0.143131400343115,0.00239115483558709
"6",-0.143341195496451,0.00273004820510513
"7",-0.143201436105086,0.00315035534717714
"8",-0.141834752692199,0.00359083303197895
"9",-0.142220079101547,0.00298948371816527
"10",-0.142481218490021,0.00308657081401896
"11",-0.143246262057168,0.0026010466347695
"12",-0.141735107737863,0.00294757233976811
"13",-0.139231480627135,0.00369273911899289
"14",-0.140489052724136,0.00446860057280261
"15",-0.14035961459757,0.0042491741748467
"16",-0.13917174038362,0.0035241606584271
"17",-0.136249908249618,0.00617821592466491
"18",-0.135715964164128,0.00587025220408619
"19",-0.135524517948486,0.00693713917176945
"20",-0.135016755732655,0.00626815609114157
"21",-0.119896451823892,0.011580810900764
"22",-0.108982228357285,0.0189020469653855
"23",-0.0985781966625338,0.0221086536839574
"24",-0.078297678195468,0.0339181360960987
"25",-0.0691691772056817,0.0333012400879701
"26",-0.060560578822611,0.0381366311959347
"27",-0.0522831000630126,0.0438014742796375
"28",-0.0534723133649562,0.0433658774283634
"29",-0.0583285402253133,0.040330997350956
"30",-0.0601559223051569,0.0399812775731781
"31",-0.121698945467302,0.0131020748924614
"32",-0.133860926329775,0.00550625464899744
"33",-0.133892583577712,0.00449419787153698
"34",-0.126949134265527,0.00888769054374344
"35",-0.124690912669196,0.00720586884955286
"36",-0.124202626625507,0.00600764104282087
"37",-0.124089273210241,0.000553408213660155
"38",-0.126135486823102,0.000709322158070338
"39",-0.12545930334698,0.000296661558603836
"40",-0.128661822231839,0.00368186903199798
"41",-0.133947588485758,0.0178003997850472
"42",-0.134000395993365,0.0182052314274987
"43",-0.135092074402339,0.0223223797014
"44",-0.135144954461862,0.0165063353571496
"45",-0.131555547131448,0.0159999522948428
"46",-0.133017467676154,0.0263668712861895
"47",-0.131308789410584,0.0324959968725506
"48",-0.132568590719747,0.0279047782116314
"49",-0.133037578151589,0.0251143579853892
"50",-0.132467655775919,0.0279797472226369
"51",-0.13325335190341,0.0254764907579621
"52",-0.133010267283469,0.0254234909512546
"53",-0.132255537586888,0.0310766464815056
"54",-0.130506979024319,0.041382181668154
"55",-0.129823345422933,0.0452369864311205
"56",-0.129205008713112,0.0477507077075532
"57",-0.125389620435617,0.063861913123426
"58",-0.124972291923552,0.0662914427131062
"59",-0.123068145699361,0.0720971875828233
"60",-0.126953667240205,0.0407916025567708
"61",-0.128293557613441,0.0475626897576124
"62",-0.128213553455076,0.0349582879077558
"63",-0.130053494518661,0.0422348572519069
"64",-0.130971003994032,0.0258690735023574
"65",-0.132182300216005,0.0255351208562177
"66",-0.126597256955519,0.0303596679832557
"67",-0.125530266479113,0.0298033947669218
"68",-0.124124381576528,0.0278065678708385
"69",-0.120599406095941,0.0213761666262828
"70",-0.102165427802347,0.041282176549829
"71",-0.140313607652539,0.00644942984990502
"72",-0.139712702608923,0.00529185180961395
"73",-0.139052578704687,0.00414552929140634
"74",-0.139963853794522,0.00404475207053679
"75",-0.139585135990392,0.00399709617528968
"76",-0.139748453669657,0.00412020364847119
"77",-0.139138832064301,0.00444772675856131
"78",-0.13923598939085,0.00411790343800531
"79",-0.139210296257281,0.00405158762993149
"80",-0.139952314217057,0.003639963379278
"81",-0.138405748039693,0.00372771785276582
"82",-0.137317509886961,0.0067501764122529
"83",-0.136241267872721,0.0081521941212608
"84",-0.135150417582822,0.00913643217558992
"85",-0.132139823597789,0.0127116886062906
"86",-0.131653178256642,0.00971380924277357
"87",-0.130151273964541,0.0078884592150225
"88",-0.129894875571334,0.00786150885273317
"89",-0.129261816279097,0.0083590876262442
"90",-0.12819024055485,0.00859213658319538
"91",-0.104794109366857,0.0192525949305894
"92",-0.0970556607147739,0.0225711509537728
"93",-0.087881986148733,0.0260004439737684
"94",-0.0796808293700138,0.0298853365531305
"95",-0.0706371610641782,0.0307242792072704
"96",-0.0688575982727829,0.0287783403664235
"97",-0.059743434419967,0.0335357644699757
"98",-0.0626570011274024,0.0336452334020562
"99",-0.0589999384348373,0.0343888634567615
"100",-0.0572271010239911,0.0335405214602883
"101",-0.114665719396764,0.0162961774906387
"102",-0.123634977710805,0.00900261984587999
"103",-0.12502340371842,0.00977648150907867
"104",-0.118262375152848,0.0116967579885486
"105",-0.119646585137778,0.00972813442143571
"106",-0.118467651140847,0.00345426369663048
"107",-0.123986663357492,0.00220057234453739
"108",-0.125287711970649,-0.00190125826381159
"109",-0.124530881794535,0.00222988427636896
"110",-0.121790339205717,0.00296040104017972
"111",-0.134631822658505,0.0220560266880765
"112",-0.133909951628497,0.0215475602736204
"113",-0.134472511962771,0.0260608491461275
"114",-0.131378267573635,0.0355198673828679
"115",-0.13084301978422,0.026337967798641
"116",-0.131200722691252,0.0271194208427424
"117",-0.129805689779558,0.0363443841529661
"118",-0.132000075025552,0.0310294365852842
"119",-0.130682797717741,0.0246805475251599
"120",-0.132282609680632,0.0295102882944862
"121",-0.131577516934729,0.0308752611838278
"122",-0.130816683484497,0.034929028819457
"123",-0.130630424765475,0.0385875938931407
"124",-0.129145397402808,0.0436261729430848
"125",-0.125737725931614,0.0636567922031398
"126",-0.126173840839538,0.06002555035813
"127",-0.123733751604699,0.0635789600350317
"128",-0.125508260865901,0.0686721125006271
"129",-0.125979098755627,0.063920395620093
"130",-0.128242773414154,0.0513873902376218
"131",-0.129319125401795,0.0421434302777631
"132",-0.127131655146665,0.0471796734254494
"133",-0.132210006539169,0.024259435428943
"134",-0.132362398369324,0.0225725807118746
"135",-0.133709207890233,0.0175170632155289
"136",-0.127464246807448,0.0183918292736543
"137",-0.13077117621561,0.0148224117745556
"138",-0.128650982437965,0.0156015229191472
"139",-0.12494980723505,0.0158913374930938
"140",-0.111458420900894,0.0290791140762239
"141",-0.129408446559625,0.0191157479855601
"142",-0.130546788986609,0.0128552360058075
"143",-0.129260809647759,0.0106128916386783
"144",-0.127592894833287,0.0127617138799519
"145",-0.128217754436704,0.011411681752856
"146",-0.126651271575448,0.01289042772397
"147",-0.128533932447589,0.0119900120535798
"148",-0.131650165683061,0.0106383834417996
"149",-0.131599438264842,0.00978905965658949
"150",-0.134846545116922,0.00677946967945668
"151",-0.137286672359312,0.00715307552411301
"152",-0.135909059374415,0.00888587842890308
"153",-0.134694720082237,0.0101131741409629
"154",-0.133807261518547,0.00962847191541307
"155",-0.133133229665755,0.009456134916263
