,0
0,-0.00971396386528097
1,0.08267160663793174
2,0.04935876885105311
3,0.1610477029542937
4,0.020870595655120356
5,-0.00970003047162122
6,0.007529066716621076
7,-0.05615842483647195
8,0.06169794846939295
9,0.10875513426684638
10,0.1175740170172015
11,-0.011541426238345514
12,-0.03859122033815641
13,0.0641871475957998
14,0.028814304655075233
15,0.024388802594183023
16,0.017579891494700406
17,-0.13567745134463458
18,0.1934164793491981
19,0.12651362729043783
20,-0.10534397592335903
21,0.029007489124009644
22,0.00026390638638054686
23,-0.00764605329717621
24,-0.045317094298338655
25,0.01319276486320591
26,-0.015470818017926893
27,0.0676281371430088
28,0.09049708803758577
29,-0.13490253653165526
30,0.07449562338564561
31,0.10186145453973992
32,-0.03376792162323383
33,0.027782630337503562
34,0.08017401993863568
35,-0.0057862627350119605
36,-0.048795998582861155
37,-0.06513151454034921
38,-0.03577528498838925
39,0.07997419820576358
40,-0.025337733085394963
41,0.019590866549858105
42,-0.014089184991723838
43,-0.0204996834266857
44,-0.039338656535693815
45,-0.0375075779325138
46,0.033232484615655825
47,0.024755499861636443
48,0.020405707630657164
49,-0.0009082598285527647
50,-0.007335793218080362
51,0.011541659129067024
52,0.0019438864222457205
53,-0.014852529530867497
54,0.004136064909744042
55,-0.0041346361975099
56,-0.017710199080216454
57,-0.015563100024210267
58,-0.004298415927144833
59,-0.028175225883241704
60,-0.0028782512536715916
61,0.0013310311790107126
62,-0.033452717876566444
63,-0.017418860634047184
64,-0.009968130801005847
65,-0.005448068861354843
66,0.09749496045458866
67,-0.00471355161382129
68,0.004216055785234561
69,-0.007953287206817266
70,-0.0228782677019305
71,-0.017806460647913983
72,0.02115827520194233
73,-0.034277927751762034
74,-0.10956348645563584
75,-0.017211265881306146
76,-0.02307324749817755
77,-0.028924471621637967
78,0.020439157649245945
79,-0.0928287752934529
80,0.10241235708643318
81,-0.008430771542381034
82,-0.06390304796071644
83,-0.06827841057789931
84,-0.055310240970789085
85,0.1362361083767328
86,-0.03784262259740845
87,-0.009916897750039405
88,-0.02856814677602449
89,-0.0347329847546043
90,0.011837458770646172
91,0.007038886796317203
92,0.017411924025248562
93,0.14888797378845758
94,0.028777489454040735
95,-0.013697535463630358
96,0.008620445273377677
97,0.002121401613605981
98,-0.04103508835615673
99,-0.016759508146595638
100,-0.02731220026210093
101,0.12988212636940563
102,0.21245293506880927
103,0.1677765044394856
104,0.06648737956237154
105,-0.01966499822978299
106,0.029331591505686507
107,-0.04972915287170321
108,0.20152333533386915
109,-0.14275909701423267
110,0.005822678684331687
111,-0.04877312439461204
112,0.0018450792554587636
113,0.01671452161752837
114,0.006905768663939898
115,0.10594482677556043
116,0.1134575129458228
117,-0.007329656439382226
118,-0.004530430154965168
119,-0.006696733861063331
120,-0.011778329386897948
121,0.014048952471624312
122,-0.019181375721845553
123,-0.027513362625337868
124,0.01117071066882778
125,0.00778130558653059
126,0.06913957722183953
127,-0.013908104396922982
128,-0.028568419050507905
129,0.05494115496259717
130,0.07645435123243935
131,0.11883541883226209
132,0.08627889022773436
133,-0.049452197365057
134,-0.05775501720626802
135,-0.020284289735787702
136,-0.013242675652047743
137,0.010789043962166935
138,0.12367390718393485
139,0.19934770134021873
140,0.16000206262730796
141,0.12966614767453005
142,-0.061183731915357545
143,0.004020566027531486
144,-0.11466778873655979
145,-0.11110327667089002
146,-0.050065520107140465
147,-0.0474019889425278
148,-0.019862328620206694
149,0.005809289074892795
150,0.14761965301558827
151,-0.09435457377866181
152,0.08458675830058233
153,-0.0439882648051018
154,0.0025511688717150733
155,-0.029812789380415768
156,-0.02048943148247772
157,0.04654186864937381
158,0.02481701915905224
159,0.02172785562033033
160,0.0033206303683576636
161,0.021838130102482322
162,0.035662097733931364
163,0.006320778899538877
164,-0.012878644799907772
165,-0.03403150229924731
166,-0.01034398105750369
167,-0.028088752708056497
168,0.17606039759661063
169,-0.10231572367526495
170,-0.07785320315689016
171,-0.05570310250320123
172,-0.014734540208686553
173,-0.0248748070811776
174,-0.08707605514870724
175,0.06351630735491502
176,-0.017331266787764827
177,0.01718393204325308
178,-0.033733553328949395
179,-0.04782173008872141
180,-0.025182702901722937
181,-0.01986347930282637
182,0.09335520647691709
183,0.05974973467986188
184,0.09854229859224609
185,0.08698361142714964
186,0.029442123550124263
187,0.013739192223121645
188,-0.010759953678539453
189,0.015809867063875785
190,-0.02838398700792011
191,-0.012443517973756776
192,-0.01970465981979297
193,-0.01410610517334676
194,-0.05698479225135592
195,0.03326567453908524
196,0.04243860851117688
197,0.0672956022021236
198,0.004934394713384792
199,-0.025464805710064396
200,-0.006021368602937029
201,0.1717714923767381
202,-0.058995980318724425
203,-0.04080182450045921
204,-0.11533399792418454
205,0.17357261215823291
206,-0.07516153466672891
207,0.0235374060156113
208,-0.012478249277797284
209,0.038719798899794086
210,0.01889667485331349
211,0.018617792091999458
212,0.051719297527413444
213,-0.004159833513262419
214,-0.01267339713406571
215,0.001811085207491582
216,-0.05321769003352746
217,-0.042417668923802644
218,0.008052523844463325
219,-0.0007211389234332518
220,-0.010393837457634328
221,-0.018185290612138527
222,-0.017540599004445854
223,-0.05613991994060078
224,0.046561037435345815
225,0.10342083137218591
226,-0.05880052341866703
227,0.0619082303918957
228,0.03808996324103713
229,0.03837341430320637
230,0.04833132908525818
231,-0.016295239568369292
232,0.006879691985307354
233,-0.017871859660292692
234,-0.03325498851839272
235,-0.007127674474268834
236,-0.008807617165306463
237,0.034528190239875765
238,-0.006266802001892289
239,0.3579087231699628
240,0.013874110742324239
241,0.015811730492607926
242,-0.0278736014085908
243,0.14949257696604407
244,-0.03380940043941245
245,-0.02835845497848196
246,-0.04160623654707169
247,-0.018680078909947058
248,-0.042868538342072895
249,-0.01780107268965063
250,0.024458272943682767
251,0.0881622810325356
252,0.11212767937122395
253,-0.11432356402886039
254,0.06138843603424122
255,0.0549552241218011
256,0.03714632117703038
257,-0.0482209021492681
258,0.021756331584024843
259,0.04841099273568652
260,-0.04115896080667863
261,-0.0015031693743208117
262,-0.07745101381366869
263,-0.12840275340384674
264,0.1377250594247391
265,0.06474998915785833
266,0.10942635933596702
267,-0.009949796642807736
268,-0.05734020941382583
269,0.0004014107696572841
270,0.0015262827513778314
271,-0.013076985300575895
272,-0.02137723696574297
273,-0.007311943357419544
274,-0.06602678783454129
275,0.028116912975372034
276,0.04420249155287891
277,-0.023253856448822892
278,-0.028704565102835047
279,-0.05856322695907604
280,-0.05133677455591532
281,0.04379204136091405
282,-0.036622265421710556
283,0.003262695687536101
284,-0.01495711717661203
285,-0.06129907985359712
286,-0.19143554662454387
287,-0.00620426001126687
288,-0.0661122580509141
289,0.05298269388841074
290,-0.030021135412231448
291,-0.032342493740416145
292,-0.016731386861695004
293,0.039313968237165264
294,-0.009503373497289386
295,-0.0015459979253772394
296,0.08540326666672063
297,0.08380510349055455
298,-0.009950145945130447
299,-0.02628651533653014
300,-0.07229189591996911
301,-0.0052120069248520135
302,-0.00456301314668243
303,-0.010956242066616466
304,-0.03272365264604333
305,-0.033178174734393634
306,0.03884741547837745
307,0.055995614933774904
308,0.00567724010162132
309,-0.011342611914576093
310,0.008155705048905346
311,0.011566875036294102
312,0.04220411604237808
313,0.00358552783799078
314,0.017013856814536387
315,0.1414753903805846
316,0.02050735134711621
317,-0.053858027706276956
318,-0.03953955728670365
319,-0.023843748541549015
320,-0.022895020657248275
321,-0.05694921807687257
322,0.09989526800929303
323,0.023113452341088716
324,-0.044987984397666006
325,0.1091813114196482
326,0.06244952855338729
327,0.1097060238549965
328,0.04589614790913622
329,0.06911306183135062
330,-0.041252295376687426
331,0.046414472112639694
332,-0.007133734665143859
333,-0.12729853186616868
334,-0.04853434397127463
335,0.01731987253555157
336,0.014162374682219023
337,-0.07901131228287069
338,-0.06699137916275984
339,0.060574086263969554
340,0.042946892861179815
341,-0.01761164126453248
342,-0.01673952241602643
343,-0.0002839678651672372
344,0.015479287520143426
345,0.01554503205070757
346,-0.014897651433314603
347,0.34628742083958364
348,-0.04456306145711765
349,0.07001321172159149
350,-0.005756643387455875
351,0.005286818721249509
352,-0.010335048561277552
353,0.002953580997045483
354,-0.007585735663413968
355,-0.005901225787428107
356,0.04471154781453513
357,0.008901496500600764
358,0.02629341405501908
359,-0.03234177588920586
360,-0.034058483414554266
361,-0.03287424402062105
362,-0.056274484531454706
363,0.04623097316665777
364,-0.03470085350476297
365,0.0036402370483103507
366,-0.03654576760641117
367,0.07459743531251202
368,0.02383444287691602
369,-0.049336257315579814
370,0.03382694759378857
371,0.05252305229455574
372,0.07481967211048404
373,0.044524424322254216
374,-0.04082229549228783
375,-0.045617592897020116
376,-0.12161457733071514
377,-0.07652503260675728
378,0.11566701720741221
379,0.09978563272118787
380,-0.012123673627174363
381,-0.01072094192814219
382,-0.034650992938759034
383,-0.019315462992078838
384,-0.022074754087082614
385,0.030792774707128955
386,0.00217601614518312
387,-0.013410906424555696
388,0.07194118470926515
389,0.01916087270147831
390,0.018172555403380152
391,-0.007451137223663179
392,-0.017501668823695884
393,-0.1303620666196487
394,-0.0009185526212923504
395,-0.00902153355347289
396,0.1821982106246032
397,0.008476049840524778
398,0.03801109374201318
399,-0.020919571493308146
400,0.004980384302760452
401,-0.007910625559890362
402,0.0004949080297685414
403,-0.022849842439122685
404,-0.014867857119557392
405,-0.03707936254723086
406,0.05086838067400493
407,-0.007488694414724953
408,0.00844723469828129
409,-0.032154959571501066
410,0.05643440313809177
411,-0.032154959571501066
412,0.020352160223928318
