,0
0,-0.036692668150627675
1,0.07585911851220681
2,0.13965206492831353
3,0.19792426381411599
4,-0.007407842102303102
5,-0.0030575507114424744
6,0.018380747705013967
7,-0.15639563358240238
8,0.038955907807064594
9,0.13414445017962306
10,0.11143881125368428
11,-0.07771270279478946
12,-0.0934639870930954
13,0.040216532860486716
14,-0.012733079249983757
15,0.04558621500622159
16,0.017057481455470643
17,-0.1454888064688027
18,0.267521226884624
19,0.08161405771836303
20,0.027709817276288844
21,-0.09672782921467857
22,-0.016519717167889792
23,0.049316656219784503
24,-0.06771297190878038
25,-0.007783908464275684
26,-0.0247598407748705
27,0.052553005668836396
28,0.07187964350276731
29,-0.1932078742402368
30,0.08008389299548457
31,0.09703951632189346
32,-0.02326519096453249
33,0.019242178342633892
34,0.1144475301078893
35,-0.0034902393320981953
36,-0.04536687530091308
37,-0.09854644414755219
38,-0.04009537591646016
39,0.14181408075407337
40,-0.011351636735029987
41,0.011826403841744647
42,-0.027989858700070428
43,-0.009183863763010993
44,-0.04111446547475003
45,-0.01596614830727914
46,0.08488040161063129
47,0.08609384559144553
48,0.017571077405294015
49,0.0040667747684966045
50,0.008216397119532209
51,0.08273239221443653
52,0.0027091686937573685
53,-0.0033980551746986003
54,-0.020987005598556728
55,0.017389409415800194
56,0.097258542857438
57,0.012262564989268534
58,0.010948506459780278
59,-0.02439464272621961
60,0.01618379110376546
61,-0.027908462479852642
62,-0.0216733625850924
63,-0.012359085788209465
64,-0.0517860009594309
65,-0.01384045302622248
66,0.12399754828067536
67,0.06280891500792225
68,0.01093416542652383
69,-0.02432383385184743
70,0.25281150662422575
71,-0.03624146637709631
72,0.012529928074972947
73,-0.04359344744529736
74,-0.1353453090718397
75,-0.011366265739271105
76,-0.024657746439447147
77,-0.030822437553888377
78,0.047826467757864324
79,-0.0896206789927719
80,0.055993073665658366
81,0.010830858765224322
82,-0.028723759461252895
83,-0.02924325963507455
84,-0.04566620245944838
85,0.28237671319585256
86,-0.03172666163686116
87,0.0005029676524817178
88,-0.029001365489939455
89,0.0033165804394382696
90,0.008293827335331391
91,-0.05142131880424057
92,0.03577624827548332
93,0.17049510496789363
94,0.019860255042979055
95,-0.01970029553837324
96,-0.0012745751378725103
97,0.02174380458391102
98,-0.04082446794329744
99,-0.029345766060538632
100,-0.021808199827511334
101,0.08550261187908338
102,0.14388887649009033
103,0.08491720631825504
104,0.07723448420260041
105,-0.05582720033547622
106,0.0035155952846846698
107,-0.06390755172426327
108,0.10691761015435308
109,-0.11828812470030314
110,0.005881392424337956
111,-0.03952286038249152
112,-0.058815519448786935
113,0.08592774885694421
114,0.011700476486651698
115,-0.03801979112904795
116,0.09631214177231431
117,-0.027119007686057565
118,0.08625961048196726
119,-0.00986543233892746
120,-0.022564056558548706
121,0.003761598615463837
122,-0.03214438373040283
123,-0.02804168901179812
124,0.0006327211320212247
125,0.01835917150073952
126,0.06512666803904377
127,-0.04784608021214145
128,-0.03282666032695026
129,0.0778066814194432
130,0.08373117582394396
131,0.08059466588311803
132,0.10543754920922434
133,-0.05814287314360966
134,-0.09680895297778537
135,-0.00489502234847258
136,0.00390701669379731
137,-0.017490992696869666
138,0.17749379871870696
139,0.12850867099999255
140,0.15047131110463202
141,0.1281776159139362
142,-0.06440301934687954
143,-0.0029807366419499354
144,-0.1268530873192574
145,-0.12927405955893254
146,0.0559015379481534
147,-0.03746850467209266
148,-0.019120534840185326
149,0.049003225946424825
150,0.10398591421541356
151,-0.09318002515956318
152,0.11545830947221754
153,-0.08704912133428742
154,0.0015655816102704636
155,-0.03263656448766436
156,-0.025849013721431818
157,0.06867814848298995
158,0.02852458661078339
159,0.033996217603817803
160,0.002704861497729343
