,0
0,-0.03323609809100987
1,0.02188926825203655
2,-0.03670675443628723
3,-0.05377745402439833
4,0.0219629308090681
5,-0.006552434199647014
6,-0.009825429496130442
7,-0.011408791820715013
8,0.004899606121610369
9,-0.06635583972768667
10,0.0030661776604858503
11,0.008539313820494644
12,0.010507728035254968
13,-0.00307655514665288
14,0.05553127497812083
15,0.047378766206695594
16,0.0008420056267507163
17,-0.011602799440818701
18,0.04836563673061301
19,0.10276207353816404
20,-0.02917136145816389
21,0.025301127168707718
22,0.009604730824374949
23,0.0033624599076538604
24,-0.012802317369964171
25,0.11373971439702173
26,0.05515513885694163
27,0.07235692332579369
28,0.09064989197263548
29,0.03053232965158635
30,0.0680710132000795
31,0.13047550851512468
32,0.019180194654376172
33,0.03251282711590663
34,0.021223138514420262
35,0.031130572156484015
36,0.008802305596112482
37,-0.02546602253648362
38,-0.014903553405900011
39,0.0677956334856398
40,-0.009794543025923617
41,0.0007561817030487464
42,-0.003622639754392957
43,0.010145265598274075
44,0.00473470703672854
45,0.019934365414856436
46,-0.007146325188113034
47,-0.005271871276826677
48,0.0796697218006039
49,0.005315912020046607
50,0.005745974392390105
51,0.01343616410658757
52,-0.0055788136926875
53,0.013391758366600755
54,-0.005594807159985372
55,0.004053271919016324
56,-0.011346117843677027
57,0.00014012875483775081
58,-0.025863776271478164
59,-0.012679952870469531
60,-0.02173250767076987
61,0.018005704776990147
62,0.05581332519889792
63,0.0030485202544490867
64,0.15323767105529285
65,-0.02202256084275143
66,-0.011052508022726403
67,0.017502793557904454
68,0.013705098437534183
69,-0.00549669109637782
70,0.001083206948083993
71,0.0034849940380748076
72,0.04433171190954656
73,-0.011704809839087352
74,-0.011704809839087352
75,0.012344128676094798
76,-0.017324106982574052
77,-0.016779455286848693
78,-0.02173250767076987
79,0.09196751962180119
80,0.01905642396432483
81,0.11851266115687274
82,-0.020327402112365934
83,-0.05293158037287173
84,-0.08437690348346603
85,0.03947471546559719
86,-0.00027326347823584756
87,-0.017073058997887944
88,-0.014828748387123948
89,-0.031620554065561614
90,0.019054223431932013
91,0.06294184196017033
92,0.029199437468876033
93,0.023317731184180568
94,0.040044649236192845
95,-0.014766989804677267
96,-0.016839538365229164
97,-0.016205393630727545
98,0.025917216031733754
99,-0.015755541905141203
100,-0.017324106982574052
101,0.05697050899072154
102,0.06810866446449133
103,0.10203075566541123
104,0.007520568505300433
105,-0.015996731027616062
106,0.04946764799218191
107,-0.028876363522945734
108,0.028593837472229496
109,-0.10088503528397327
110,-0.02589368602235142
111,-0.02153681238035743
112,0.042071088250672954
113,-0.025258284448924695
114,0.05116464078048763
115,0.149205242500041
116,0.006460889745208587
117,-0.012381812966323385
118,0.011093907038600184
119,0.002559486975654889
120,0.006459207209445216
121,0.01674843977371862
122,-0.02055759996223268
123,-0.014727742663407659
124,0.0045705185124617406
125,0.014516226501263534
126,0.06254468702527553
127,-0.026269992821557682
128,0.015924339626183732
129,-0.002210273021834905
130,-0.022239525108815116
131,-0.017540491884347247
132,0.1637770465060357
133,-0.028626232886977906
134,-0.00917844002532595
135,-0.013998059340426095
136,-0.020447492105773936
137,-0.003359242695351724
138,0.09944889766634263
139,0.17203461415370752
140,0.11190130570028986
141,0.1029140071820493
142,-0.04959058899333525
143,0.05902419443670525
144,-0.08141478089969481
145,-0.045782781586954945
146,-0.01644759842926144
147,-0.0469283713195724
148,-0.03643258826717596
149,-0.006941024914299451
150,0.06483524562663397
151,-0.011476708006962802
152,-0.02279764700966296
153,-0.02146558779139733
154,-0.006412563432008986
155,-0.016876644629793165
156,0.002559486975654889
157,0.03249297177984343
158,0.03401020295162942
159,-0.006548078125375069
160,-0.008840418189892063
161,0.033363742191504134
162,0.032182013667978286
163,-0.00450204130740142
164,-0.005442368241343466
165,-0.027899409704197107
166,-0.011767749351889699
167,-0.023025257364216963
168,0.2730688538901734
169,-0.025742220630355014
170,-0.01217081124183262
171,-0.014839848847367637
172,-0.011028083203665794
